ChipID,Event,Layer,Quadrant,X,Y,ToF,Energy,Col,Row,ToT,ToH,Twait
10,5451079,1,1,-6.7763,-4.6133,0,1.9804,6,10,2,272553900,233650.0
5,5451879,1,1,-9.01,0.547,0,1.6573,1,21,2,272593900,40000.0
18,5455527,1,1,-1.3353,5.7038,0,1.0532,17,31,2,272776300,182400.0
5,5457107,1,1,7.5635,-8.5465,0,1.6597,35,2,2,272855300,79000.0
3,5461577,1,1,-0.5449,-3.1819,0,1.3576,18,13,2,273078800,223500.0
4,5465564,1,1,-8.1129,1.072,0,1.7726,3,22,2,273278150,199350.0
13,5465759,1,1,-2.8854,-7.0561,0,1.0768,14,5,2,273287900,9750.0
10,5466715,1,1,-1.7154,-4.4963,0,1.3206,16,11,2,273335700,47800.0
6,5467985,1,1,0.4675,-0.541,0,1.1363,20,18,2,273399200,63500.0
7,5470391,1,1,-3.0306,-3.1258,0,1.1877,13,13,2,273519500,120300.0
8,5472631,1,1,4.8223,0.4277,0,1.9397,29,20,2,273631500,112000.0
9,5477224,1,1,-9.1774,-5.4715,0,1.7818,1,9,2,273861150,229650.0
18,5481453,1,1,4.7508,-7.4237,0,1.6201,29,5,2,274072600,211450.0
6,5481650,1,1,-0.7871,-0.7744,0,1.0228,18,18,2,274082450,9850.0
4,5485724,1,1,6.1001,-1.1756,0,1.4034,32,17,2,274286150,203700.0
12,5497386,1,1,2.3892,-1.0211,0,1.3485,24,17,2,274869250,583100.0
1,5510405,1,1,6.2568,-7.1273,0,1.15,32,5,2,275520200,650950.0
17,5512591,1,1,-6.4198,5.8406,0,1.0091,7,31,2,275629500,109300.0
3,5514914,1,1,-6.8465,-9.2974,0,1.047,6,1,2,275745650,116150.0
14,5516455,1,1,-9.1761,-9.9621,0,1.6766,1,0,2,275822700,77050.0
7,5521193,1,1,-4.1212,-6.8806,0,1.3381,11,6,2,276059600,236900.0
10,5526395,1,1,-4.7716,-7.9711,0,1.0462,10,4,2,276319700,260100.0
11,5527497,1,1,-3.1384,-7.5714,0,1.17,13,4,2,276374800,55100.0
13,5529980,1,1,4.8421,4.3524,0,1.2427,29,28,2,276498950,124150.0
10,5530287,1,1,-5.2104,3.1174,0,1.5864,9,26,2,276514300,15350.0
5,5536714,1,1,5.7959,-4.5462,0,1.485,31,10,2,276835650,321350.0
9,5542483,1,1,5.201,6.6047,0,1.9787,30,33,2,277124100,288450.0
4,5544698,1,1,7.9554,-7.156,0,1.8984,35,5,2,277234850,110750.0
13,5546196,1,1,-9.7617,-5.3906,0,1.1008,0,9,2,277309750,74900.0
16,5565472,1,1,-1.9844,-7.8476,0,1.0806,16,4,2,278273550,963800.0
18,5568386,1,1,4.5911,-2.4626,0,1.7326,29,15,2,278419250,145700.0
10,5574502,1,1,-3.2526,-9.6611,0,1.3962,13,0,2,278725050,305800.0
6,5576063,1,1,-8.4774,-5.4309,0,1.1982,3,9,2,278803100,78050.0
15,5583031,1,1,-5.239,6.7089,0,1.1082,9,33,2,279151500,348400.0
3,5585168,1,1,-0.9916,-9.2937,0,1.7599,18,1,2,279258350,106850.0
12,5594578,1,1,-1.7784,0.1191,0,1.1087,16,20,2,279728850,470500.0
9,5598289,1,1,-7.87,-5.4216,0,1.956,4,9,2,279914400,185550.0
0,5608426,1,1,-8.8012,-4.7257,0,1.1551,2,10,2,280421250,506850.0
16,5610525,1,1,7.8571,-9.1409,0,1.6523,35,1,2,280526200,104950.0
19,5613491,1,1,-9.1892,4.7732,0,1.2995,1,29,2,280674500,148300.0
4,5614066,1,1,-2.5725,2.2623,0,1.2788,14,24,2,280703250,28750.0
13,5620279,1,1,-2.0246,4.423,0,1.4103,15,28,2,281013900,310650.0
3,5625140,1,1,-2.6221,5.5333,0,1.1284,14,31,2,281256950,243050.0
4,5632577,1,1,-9.9861,-4.3943,0,1.8342,0,11,2,281628800,371850.0
0,5640122,1,1,3.3415,-7.3989,0,1.4896,26,5,2,282006050,377250.0
17,5641392,1,1,-1.5679,-6.0093,0,1.2033,16,7,2,282069550,63500.0
0,5642564,1,1,3.8411,5.5907,0,1.7913,27,31,2,282128150,58600.0
12,5644373,1,1,-8.0823,-0.3975,0,1.3981,3,19,2,282218600,90450.0
7,5645289,1,1,3.2409,-5.77,0,1.8581,26,8,2,282264400,45800.0
15,5648163,1,1,-0.2027,4.2495,0,1.3592,19,28,2,282408100,143700.0
15,5649495,1,1,5.1133,-9.0969,0,1.7524,30,1,2,282474700,66600.0
12,5649858,1,1,-9.6475,0.0857,0,1.579,0,20,2,282492850,18150.0
19,5655178,1,1,-0.7353,-4.4979,0,1.0001,18,11,2,282758850,266000.0
2,5668923,1,1,-0.9245,6.9375,0,1.1846,18,33,2,283446100,687250.0
6,5676165,1,1,-4.7522,-1.9735,0,1.8501,10,16,2,283808200,362100.0
17,5677795,1,1,-6.5483,3.0895,0,1.0826,6,26,2,283889700,81500.0
6,5683374,1,1,-4.2237,6.991,0,1.2092,11,33,2,284168650,278950.0
4,5683985,1,1,-2.6687,-2.2126,0,1.5085,14,15,2,284199200,30550.0
9,5686439,1,1,7.427,5.6399,0,1.4604,34,31,2,284321900,122700.0
19,5687775,1,1,-4.7274,4.4845,0,1.7404,10,28,2,284388700,66800.0
14,5687992,1,1,3.9515,-2.9574,0,1.2524,27,14,2,284399550,10850.0
19,5688027,1,1,-9.6816,-6.9339,0,1.0261,0,6,2,284401300,1750.0
3,5692518,1,1,1.4088,-6.3406,0,1.0583,22,7,2,284625850,224550.0
10,5698884,1,1,0.5628,2.0945,0,1.1181,21,24,2,284944150,318300.0
15,5700805,1,1,-5.9985,-1.4222,0,1.8943,8,17,2,285040200,96050.0
15,5703019,1,1,-6.4093,-1.8124,0,1.5868,7,16,2,285150900,110700.0
8,5706541,1,1,0.0265,-3.0607,0,1.8141,20,13,2,285327000,176100.0
12,5707509,1,1,-5.8205,-0.2203,0,1.7072,8,19,2,285375400,48400.0
4,5711881,1,1,-7.8915,-5.218,0,1.4647,4,9,2,285594000,218600.0
0,5712589,1,1,4.1714,5.2878,0,1.9909,28,30,2,285629400,35400.0
12,5720474,1,1,6.8029,-5.0099,0,1.3756,33,9,2,286023650,394250.0
13,5722548,1,1,3.7343,-2.1479,0,1.6527,27,15,2,286127350,103700.0
9,5726206,1,1,4.5426,-4.2938,0,1.9951,29,11,2,286310250,182900.0
8,5728537,1,1,-7.8532,-1.5985,0,1.3686,4,16,2,286426800,116550.0
9,5729892,1,1,3.3853,3.525,0,1.5745,26,27,2,286494550,67750.0
11,5730307,1,1,-7.3914,4.868,0,1.8461,5,29,2,286515300,20750.0
13,5737990,1,1,-7.4165,-0.0872,0,1.4263,5,19,2,286899450,384150.0
19,5739213,1,1,4.0515,-0.2668,0,1.1594,28,19,2,286960600,61150.0
0,5741295,1,1,0.1858,6.8148,0,1.7364,20,33,2,287064700,104100.0
4,5742512,1,1,-0.5004,-1.2409,0,1.2814,18,17,2,287125550,60850.0
4,5747548,1,1,-9.4846,-9.1298,0,1.4755,1,1,2,287377350,251800.0
4,5754914,1,1,-8.967,0.9633,0,1.7579,2,21,2,287745650,368300.0
9,5755650,1,1,3.7496,3.7856,0,1.9584,27,27,2,287782450,36800.0
12,5757823,1,1,-4.1655,6.5423,0,1.643,11,33,2,287891100,108650.0
12,5764567,1,1,-2.558,2.9656,0,1.6153,14,25,2,288228300,337200.0
12,5774590,1,1,4.3856,1.0303,0,1.2512,28,22,2,288729450,501150.0
1,5785559,1,1,4.5803,5.7247,0,1.063,29,31,2,289277900,548450.0
6,5792025,1,1,-4.1578,-0.1105,0,1.3707,11,19,2,289601200,323300.0
16,5793238,1,1,-2.7603,-6.6835,0,1.4253,14,6,2,289661850,60650.0
5,5795638,1,1,-0.0138,-0.9846,0,1.4188,19,18,2,289781850,120000.0
14,5799169,1,1,7.7177,1.5748,0,1.0805,35,23,2,289958400,176550.0
15,5809950,1,1,6.0292,0.1802,0,1.6193,32,20,2,290497450,539050.0
1,5813477,1,1,-2.368,1.6533,0,1.6992,15,23,2,290673800,176350.0
7,5815577,1,1,-1.7807,5.1934,0,1.6877,16,30,2,290778800,105000.0
5,5820525,1,1,-6.4329,6.4698,0,1.2708,7,32,2,291026200,247400.0
15,5836092,1,1,4.2528,-8.7857,0,1.6609,28,2,2,291804550,778350.0
19,5844882,1,1,3.1616,-1.2119,0,1.0081,26,17,2,292244050,439500.0
14,5854058,1,1,-0.7747,-2.2228,0,1.1934,18,15,2,292702850,458800.0
7,5855713,1,1,-4.9311,1.8898,0,1.5633,10,23,2,292785600,82750.0
0,5866559,1,1,-0.1296,3.245,0,1.1458,19,26,2,293327900,542300.0
2,5870598,1,1,2.4577,-3.6155,0,1.9229,24,12,2,293529850,201950.0
2,5875488,1,1,-0.5612,-4.3095,0,1.2297,18,11,2,293774350,244500.0
13,5876712,1,1,7.0355,4.4206,0,1.0987,34,28,2,293835550,61200.0
5,5886394,1,1,-7.1722,2.8923,0,1.6295,5,25,2,294319650,484100.0
7,5887819,1,1,4.8709,-1.0602,0,1.9761,29,17,2,294390900,71250.0
16,5900706,1,1,-1.0139,-9.6111,0,1.3425,17,0,2,295035250,644350.0
7,5902196,1,1,7.8827,-8.4159,0,1.9923,35,3,2,295109750,74500.0
15,5903813,1,1,-0.4461,-7.613,0,1.5184,19,4,2,295190600,80850.0
13,5905431,1,1,3.8996,2.853,0,1.5105,27,25,2,295271500,80900.0
3,5912555,1,1,0.2478,3.528,0,1.8453,20,27,2,295627700,356200.0
19,5914455,1,1,-1.0529,-9.7602,0,1.1025,17,0,2,295722700,95000.0
4,5928052,1,1,-7.5402,-1.119,0,1.8806,4,17,2,296402550,679850.0
15,5933354,1,1,3.5029,3.5686,0,1.9998,27,27,2,296667650,265100.0
7,5933437,1,1,4.2182,-7.8233,0,1.9504,28,4,2,296671800,4150.0
19,5935275,1,1,0.028,-6.9271,0,1.8669,20,6,2,296763700,91900.0
5,5947603,1,1,-0.4511,3.9132,0,1.1414,19,27,2,297380100,616400.0
3,5954134,1,1,-1.1658,-9.1434,0,1.0163,17,1,2,297706650,326550.0
6,5957335,1,1,-6.3723,-2.0519,0,1.2026,7,15,2,297866700,160050.0
6,5957868,1,1,3.3622,1.6216,0,1.0896,26,23,2,297893350,26650.0
8,5960391,1,1,1.8018,1.9856,0,1.1692,23,23,2,298019500,126150.0
10,5960476,1,1,-1.3951,6.2388,0,1.2474,17,32,2,298023750,4250.0
14,5960982,1,1,6.0062,-0.7073,0,1.7222,32,18,2,298049050,25300.0
1,5975266,1,1,-5.2002,-6.3444,0,1.9372,9,7,2,298763250,714200.0
3,5981048,1,1,-3.0939,6.6765,0,1.4036,13,33,2,299052350,289100.0
6,5983567,1,1,2.5605,1.5411,0,1.4498,25,23,2,299178300,125950.0
9,5987451,1,1,0.3496,-7.4459,0,1.4874,20,5,2,299372500,194200.0
1,5990696,1,1,-0.7855,4.3973,0,1.0309,18,28,2,299534750,162250.0
18,5999608,1,1,-8.5383,-2.6843,0,1.1661,2,14,2,299980350,445600.0
5,6000159,1,1,3.0143,4.9285,0,1.9447,26,29,2,300007900,27550.0
5,6000238,1,1,2.1534,-3.8337,0,1.57,24,12,2,300011850,3950.0
17,6014107,1,1,6.0341,-4.7542,0,1.9055,32,10,2,300705300,693450.0
16,6016729,1,1,-3.9708,-4.719,0,1.6542,12,10,2,300836400,131100.0
11,6017628,1,1,2.8836,4.9981,0,1.6992,25,29,2,300881350,44950.0
15,6031260,1,1,7.1634,-8.7604,0,1.8857,34,2,2,301562950,681600.0
7,6040295,1,1,1.9245,3.71,0,1.7702,23,27,2,302014700,451750.0
13,6043886,1,1,-3.6226,-8.9347,0,1.0075,12,2,2,302194250,179550.0
10,6051947,1,1,-5.4947,0.2973,0,1.3499,9,20,2,302597300,403050.0
19,6053102,1,1,-3.4683,0.5178,0,1.3127,13,21,2,302655050,57750.0
1,6053541,1,1,-6.7917,-9.0264,0,1.2705,6,1,2,302677000,21950.0
18,6054232,1,1,2.4479,1.0267,0,1.3337,24,22,2,302711550,34550.0
0,6058411,1,1,0.0914,-9.0628,0,1.9248,20,1,2,302920500,208950.0
3,6077312,1,1,-4.3983,2.3848,0,1.7747,11,24,2,303865550,945050.0
4,6081477,1,1,6.5151,4.2299,0,1.012,33,28,2,304073800,208250.0
12,6084941,1,1,-1.8255,-2.2392,0,1.8241,16,15,2,304247000,173200.0
6,6116304,1,1,5.8717,5.9942,0,1.7753,31,31,2,305815150,1568150.0
10,6119658,1,1,-1.6762,4.7743,0,1.3443,16,29,2,305982850,167700.0
0,6129666,1,1,-1.087,5.3028,0,1.0962,17,30,2,306483250,500400.0
5,6130157,1,1,-5.2683,-9.7979,0,1.745,9,0,2,306507800,24550.0
0,6130878,1,1,7.3732,-4.0673,0,1.5898,34,11,2,306543850,36050.0
0,6135673,1,1,-6.743,3.6334,0,1.2487,6,27,2,306783600,239750.0
8,6140198,1,1,2.0634,5.4391,0,1.1145,24,30,2,307009850,226250.0
17,6147756,1,1,-4.3978,-2.6639,0,1.1615,11,14,2,307387750,377900.0
11,6157083,1,1,-8.4631,-1.8901,0,1.0301,3,16,2,307854100,466350.0
12,6173270,1,1,4.6769,-9.9173,0,1.9686,29,0,2,308663450,809350.0
13,6177047,1,1,5.1361,-0.5389,0,1.6891,30,18,2,308852300,188850.0
2,6178477,1,1,3.8558,5.1842,0,1.8232,27,30,2,308923800,71500.0
19,6180833,1,1,-0.6126,3.9962,0,1.3806,18,27,2,309041600,117800.0
0,6183060,1,1,-6.2929,-8.6616,0,1.7811,7,2,2,309152950,111350.0
2,6191405,1,1,-0.5002,6.076,0,1.9926,18,32,2,309570200,417250.0
1,6194651,1,1,3.5747,-8.8791,0,1.8641,27,2,2,309732500,162300.0
8,6195500,1,1,-8.1085,2.924,0,1.9752,3,25,2,309774950,42450.0
11,6203809,1,1,4.1493,2.7427,0,1.126,28,25,2,310190400,415450.0
11,6205195,1,1,7.7849,2.8896,0,1.7052,35,25,2,310259700,69300.0
19,6211988,1,1,1.0296,0.1217,0,1.8049,22,20,2,310599350,339650.0
11,6219618,1,1,5.0539,-1.8695,0,1.2351,30,16,2,310980850,381500.0
9,6221026,1,1,-7.7688,5.1114,0,1.8204,4,30,2,311051250,70400.0
18,6221831,1,1,2.5167,3.1887,0,1.9456,25,26,2,311091500,40250.0
10,6225836,1,1,1.8635,4.6501,0,1.9048,23,29,2,311291750,200250.0
13,6233195,1,1,1.2784,-3.7997,0,1.7574,22,12,2,311659700,367950.0
18,6233798,1,1,-0.4379,3.8519,0,1.4809,19,27,2,311689850,30150.0
13,6234376,1,1,6.919,-2.2659,0,1.0008,33,15,2,311718750,28900.0
16,6243251,1,1,5.2187,-2.152,0,1.4667,30,15,2,312162500,443750.0
17,6245164,1,1,2.1213,-9.7145,0,1.7709,24,0,2,312258150,95650.0
7,6249001,1,1,2.8379,-6.0993,0,1.0002,25,7,2,312450000,191850.0
5,6261812,1,1,-3.0948,4.707,0,1.5365,13,29,2,313090550,640550.0
0,6262541,1,1,-1.0076,-7.2773,0,1.0051,17,5,2,313127000,36450.0
19,6262889,1,1,-3.2858,-4.0422,0,1.5775,13,11,2,313144400,17400.0
9,6265885,1,1,-1.2385,-1.3932,0,1.4038,17,17,2,313294200,149800.0
11,6276194,1,1,-4.2402,-0.9683,0,1.9867,11,18,2,313809650,515450.0
15,6281007,1,1,-4.1109,1.1022,0,1.3572,11,22,2,314050300,240650.0
5,6282158,1,1,-9.7366,0.1479,0,1.411,0,20,2,314107850,57550.0
7,6283378,1,1,-3.3842,2.9393,0,1.0475,13,25,2,314168850,61000.0
18,6288982,1,1,-1.7636,0.4386,0,1.409,16,20,2,314449050,280200.0
11,6289543,1,1,2.3033,-5.5025,0,1.4124,24,8,2,314477100,28050.0
14,6294066,1,1,-8.5745,-2.5958,0,1.5195,2,14,2,314703250,226150.0
7,6300051,1,1,5.3117,-0.1095,0,1.0762,30,19,2,315002500,299250.0
11,6307932,1,1,-3.4715,6.8849,0,1.8704,13,33,2,315396550,394050.0
2,6310234,1,1,-4.1409,4.2957,0,1.1334,11,28,2,315511650,115100.0
0,6312363,1,1,-6.3496,-3.7754,0,1.3646,7,12,2,315618100,106450.0
10,6312650,1,1,-3.4681,1.3872,0,1.2297,13,22,2,315632450,14350.0
17,6319162,1,1,-4.9968,0.8834,0,1.0371,10,21,2,315958050,325600.0
12,6320204,1,1,5.0509,-5.5646,0,1.9129,30,8,2,316010150,52100.0
1,6324180,1,1,7.8777,-2.3577,0,1.1657,35,15,2,316208950,198800.0
9,6326365,1,1,3.0418,2.3906,0,1.6478,26,24,2,316318200,109250.0
2,6326386,1,1,3.9477,-5.427,0,1.7995,27,9,2,316319250,1050.0
9,6333052,1,1,-5.2274,0.5751,0,1.3247,9,21,2,316652550,333300.0
7,6334761,1,1,-2.0947,-5.8139,0,1.4911,15,8,2,316738000,85450.0
15,6337555,1,1,-7.459,1.2209,0,1.7135,5,22,2,316877700,139700.0
3,6342350,1,1,-0.4367,-8.9444,0,1.7332,19,2,2,317117450,239750.0
2,6344370,1,1,-7.2786,-9.6205,0,1.3194,5,0,2,317218450,101000.0
8,6344703,1,1,-7.6879,2.182,0,1.573,4,24,2,317235100,16650.0
3,6344777,1,1,5.5333,1.8583,0,1.3128,31,23,2,317238800,3700.0
19,6349012,1,1,4.7636,-3.4009,0,1.2461,29,13,2,317450550,211750.0
0,6357404,1,1,-6.5813,-9.2695,0,1.929,6,1,2,317870150,419600.0
11,6358072,1,1,2.5476,-9.3475,0,1.1182,25,1,2,317903550,33400.0
19,6359089,1,1,0.9844,5.7657,0,1.8984,21,31,2,317954400,50850.0
18,6359919,1,1,-1.0372,-2.9972,0,1.3297,17,14,2,317995900,41500.0
15,6362527,1,1,-0.8975,3.8743,0,1.2234,18,27,2,318126300,130400.0
11,6371278,1,1,-0.3997,1.1606,0,1.1665,19,22,2,318563850,437550.0
8,6375555,1,1,-5.9823,3.9608,0,1.762,8,27,2,318777700,213850.0
0,6377801,1,1,-3.7695,0.1188,0,1.8036,12,20,2,318890000,112300.0
7,6377822,1,1,6.89,-0.3004,0,1.4124,33,19,2,318891050,1050.0
8,6382382,1,1,-2.5785,-3.5312,0,1.0595,14,12,2,319119050,228000.0
5,6386632,1,1,-7.6469,-2.4692,0,1.668,4,15,2,319331550,212500.0
5,6387117,1,1,3.9643,1.1823,0,1.9088,27,22,2,319355800,24250.0
13,6388398,1,1,4.2467,-9.8929,0,1.0111,28,0,2,319419850,64050.0
16,6390191,1,1,4.5244,1.0082,0,1.5899,29,22,2,319509500,89650.0
14,6391139,1,1,2.1165,2.3415,0,1.0627,24,24,2,319556900,47400.0
0,6395462,1,1,-8.1333,-7.3086,0,1.2152,3,5,2,319773050,216150.0
11,6397519,1,1,5.7556,0.5705,0,1.9225,31,21,2,319875900,102850.0
7,6406729,1,1,4.4084,1.8846,0,1.2623,28,23,2,320336400,460500.0
10,6408021,1,1,-4.6528,-9.7189,0,1.3595,10,0,2,320401000,64600.0
3,6408794,1,1,6.0112,-0.3204,0,1.3497,32,19,2,320439650,38650.0
14,6410181,1,1,-4.4785,6.7735,0,1.9742,11,33,2,320509000,69350.0
18,6411244,1,1,-5.6519,-7.058,0,1.9031,8,5,2,320562150,53150.0
5,6411883,1,1,0.0776,1.4822,0,1.3628,20,22,2,320594100,31950.0
8,6423503,1,1,-2.8134,-7.1034,0,1.4961,14,5,2,321175100,581000.0
15,6426429,1,1,-3.199,5.5999,0,1.9157,13,31,2,321321400,146300.0
16,6429170,1,1,4.3843,-2.3937,0,1.985,28,15,2,321458450,137050.0
11,6433043,1,1,-3.5267,-2.4921,0,1.0903,12,15,2,321652100,193650.0
18,6434378,1,1,2.0773,-2.4694,0,1.259,24,15,2,321718850,66750.0
9,6437486,1,1,-5.0763,-8.6919,0,1.3117,9,2,2,321874250,155400.0
3,6440182,1,1,6.1774,-2.1273,0,1.9034,32,15,2,322009050,134800.0
19,6443386,1,1,-6.003,-9.6795,0,1.4972,7,0,2,322169250,160200.0
1,6445870,1,1,-8.592,-9.6124,0,1.6113,2,0,2,322293450,124200.0
14,6447685,1,1,3.8059,1.6338,0,1.5414,27,23,2,322384200,90750.0
2,6448571,1,1,-0.0801,-5.051,0,1.7285,19,9,2,322428500,44300.0
4,6452279,1,1,5.3612,-3.0194,0,1.5152,30,13,2,322613900,185400.0
9,6453496,1,1,-7.0445,-2.9486,0,1.1815,5,14,2,322674750,60850.0
8,6458812,1,1,-1.431,4.0645,0,1.954,17,28,2,322940550,265800.0
5,6467988,1,1,4.5784,3.1723,0,1.5442,29,26,2,323399350,458800.0
0,6469634,1,1,-0.2854,1.3377,0,1.7004,19,22,2,323481650,82300.0
16,6471448,1,1,2.9872,-3.5686,0,1.9251,25,12,2,323572350,90700.0
19,6477564,1,1,-4.4324,-5.2644,0,1.9004,11,9,2,323878150,305800.0
3,6478261,1,1,-7.6489,3.6992,0,1.8298,4,27,2,323913000,34850.0
19,6478333,1,1,-7.6181,-3.3265,0,1.1174,4,13,2,323916600,3600.0
16,6481194,1,1,-6.7523,-0.7524,0,1.0106,6,18,2,324059650,143050.0
12,6482192,1,1,-3.5592,-3.9538,0,1.6736,12,12,2,324109550,49900.0
15,6493308,1,1,-0.6658,-1.0334,0,1.9725,18,17,2,324665350,555800.0
19,6495869,1,1,-4.0418,2.8618,0,1.4776,11,25,2,324793400,128050.0
3,6498909,1,1,4.3018,-0.4217,0,1.4958,28,19,2,324945400,152000.0
10,6499071,1,1,-4.295,2.7882,0,1.3534,11,25,2,324953500,8100.0
7,6504739,1,1,4.212,5.5371,0,1.8486,28,31,2,325236900,283400.0
10,6505177,1,1,-9.9167,-0.3272,0,1.0996,0,19,2,325258800,21900.0
2,6505657,1,1,4.5993,2.7158,0,1.4409,29,25,2,325282800,24000.0
19,6508415,1,1,4.1055,-2.1873,0,1.2604,28,15,2,325420700,137900.0
8,6511312,1,1,-6.4025,4.1399,0,1.5134,7,28,2,325565550,144850.0
10,6520782,1,1,-3.2267,-2.5356,0,1.7485,13,14,2,326039050,473500.0
18,6521426,1,1,-9.3632,-8.2456,0,1.9374,1,3,2,326071250,32200.0
14,6523985,1,1,-8.2733,-1.8988,0,1.783,3,16,2,326199200,127950.0
3,6524559,1,1,7.7063,5.4032,0,1.6162,35,30,2,326227900,28700.0
18,6526879,1,1,-6.4188,-4.9431,0,1.8329,7,10,2,326343900,116000.0
5,6540908,1,1,-6.0308,-9.1041,0,1.7884,7,1,2,327045350,701450.0
12,6542341,1,1,4.9258,-3.3409,0,1.1494,29,13,2,327117000,71650.0
14,6547404,1,1,6.6604,0.9356,0,1.173,33,21,2,327370150,253150.0
1,6552208,1,1,-2.3234,-2.5803,0,1.1957,15,14,2,327610350,240200.0
12,6554008,1,1,1.6523,-0.9204,0,1.2634,23,18,2,327700350,90000.0
16,6564367,1,1,-3.7984,-1.6216,0,1.6494,12,16,2,328218300,517950.0
13,6570246,1,1,-7.5247,-8.7389,0,1.7367,4,2,2,328512250,293950.0
17,6571779,1,1,-2.0652,2.6487,0,1.9246,15,25,2,328588900,76650.0
18,6572218,1,1,-7.2629,-9.7347,0,1.8455,5,0,2,328610850,21950.0
4,6583016,1,1,2.9279,-0.727,0,1.8498,25,18,2,329150750,539900.0
18,6589746,1,1,-4.2184,6.4524,0,1.5638,11,32,2,329487250,336500.0
12,6590270,1,1,-3.9186,-9.1796,0,1.0884,12,1,2,329513450,26200.0
5,6594934,1,1,-7.0798,-4.1639,0,1.9601,5,11,2,329746650,233200.0
15,6605049,1,1,-6.7888,1.1029,0,1.2522,6,22,2,330252400,505750.0
10,6606836,1,1,0.7812,2.9555,0,1.9401,21,25,2,330341750,89350.0
19,6607925,1,1,2.5847,-6.5594,0,1.7068,25,6,2,330396200,54450.0
9,6611338,1,1,2.9009,-1.9872,0,1.322,25,16,2,330566850,170650.0
14,6611400,1,1,2.2362,3.2615,0,1.3123,24,26,2,330569950,3100.0
2,6617774,1,1,-0.8413,-9.2031,0,1.5844,18,1,2,330888650,318700.0
14,6618578,1,1,0.3788,0.3219,0,1.3087,20,20,2,330928850,40200.0
4,6618922,1,1,3.1622,0.3881,0,1.4938,26,20,2,330946050,17200.0
1,6628732,1,1,-8.3161,-5.6173,0,1.5377,3,8,2,331436550,490500.0
17,6639739,1,1,5.976,-4.9452,0,1.9435,31,10,2,331986900,550350.0
9,6643588,1,1,-0.7348,4.4737,0,1.6888,18,28,2,332179350,192450.0
4,6644458,1,1,7.0268,-6.6489,0,1.7426,34,6,2,332222850,43500.0
18,6647892,1,1,-7.3115,0.9647,0,1.1745,5,21,2,332394550,171700.0
2,6648695,1,1,7.1,-6.2943,0,1.337,34,7,2,332434700,40150.0
9,6653077,1,1,-1.9896,-8.4778,0,1.2316,16,3,2,332653800,219100.0
3,6665580,1,1,-9.9127,-8.7228,0,1.4903,0,2,2,333278950,625150.0
13,6666190,1,1,1.8073,-5.9353,0,1.3699,23,8,2,333309450,30500.0
4,6676966,1,1,2.7668,6.2731,0,1.4871,25,32,2,333848250,538800.0
17,6678404,1,1,5.129,6.2414,0,1.0168,30,32,2,333920150,71900.0
7,6680695,1,1,-2.3061,6.5036,0,1.133,15,33,2,334034700,114550.0
4,6687563,1,1,6.3992,-6.0491,0,1.2757,32,7,2,334378100,343400.0
15,6690223,1,1,2.0611,4.1987,0,1.1498,24,28,2,334511100,133000.0
16,6691366,1,1,-1.7464,-2.5812,0,1.2488,16,14,2,334568250,57150.0
10,6693749,1,1,-0.9746,-9.7924,0,1.6723,18,0,2,334687400,119150.0
2,6694202,1,1,-4.145,-1.907,0,1.2369,11,16,2,334710050,22650.0
2,6695918,1,1,-2.7958,-0.1019,0,1.5279,14,19,2,334795850,85800.0
10,6699134,1,1,-5.6336,-6.6134,0,1.3151,8,6,2,334956650,160800.0
18,6710659,1,1,0.5988,-9.0768,0,1.9994,21,1,2,335532900,576250.0
19,6710739,1,1,-5.0586,5.661,0,1.2143,9,31,2,335536900,4000.0
18,6711393,1,1,-3.3714,5.7025,0,1.3022,13,31,2,335569600,32700.0
9,6716699,1,1,-8.6059,1.1006,0,1.8845,2,22,2,335834900,265300.0
11,6718071,1,1,4.2925,2.3227,0,1.2992,28,24,2,335903500,68600.0
9,6718174,1,1,-8.9642,-6.5254,0,1.1209,2,6,2,335908650,5150.0
19,6718693,1,1,6.7036,3.6947,0,1.1721,33,27,2,335934600,25950.0
11,6720457,1,1,-6.3268,-7.4289,0,1.2258,7,5,2,336022800,88200.0
10,6720783,1,1,7.1608,-9.2019,0,1.0132,34,1,2,336039100,16300.0
18,6733176,1,1,-6.4144,5.0633,0,1.2297,7,30,2,336658750,619650.0
14,6735074,1,1,-4.319,4.4454,0,1.4266,11,28,2,336753650,94900.0
1,6757555,1,1,-9.1852,-7.4262,0,1.5531,1,5,2,337877700,1124050.0
8,6758331,1,1,7.664,-4.9536,0,1.6328,35,10,2,337916500,38800.0
9,6759351,1,1,-8.8479,4.1289,0,1.0853,2,28,2,337967500,51000.0
10,6760534,1,1,0.3682,-2.1192,0,1.5203,20,15,2,338026650,59150.0
16,6763701,1,1,4.0155,-4.7327,0,1.659,28,10,2,338185000,158350.0
0,6771277,1,1,-8.5014,-6.5259,0,1.1584,2,6,2,338563800,378800.0
15,6773034,1,1,-9.1791,6.7848,0,1.558,1,33,2,338651650,87850.0
11,6773887,1,1,-4.8114,-1.8655,0,1.5148,10,16,2,338694300,42650.0
7,6774539,1,1,7.7825,5.788,0,1.6003,35,31,2,338726900,32600.0
13,6776143,1,1,-2.3572,-5.9993,0,1.5668,15,8,2,338807100,80200.0
12,6776571,1,1,0.7426,-5.1437,0,1.6062,21,9,2,338828500,21400.0
7,6792454,1,1,-9.3193,2.2529,0,1.2755,1,24,2,339622650,794150.0
